,x,y
1969,26309.4444,56417.7778
1970,26310.5556,56357.2222
1971,26310.8333,56413.3333
1972,26310.8333,56440.8333
1973,26312.2222,56450.0
1974,26317.2222,56500.8333
1975,26333.3333,56367.7778
1976,26336.9444,56410.8333
1977,26343.6111,56379.7222
1978,26371.3889,56358.6111
